estado,data,primeiro_estadiamento,custo_estadiamento,numero_pacientes,numero_municipios,obitos,obitos_futuros,numero_procedimentos,numero_diagnosticos
Santa Catarina,202205,1,576338.1999999998,2242,230,1,14,2312,68
Santa Catarina,202205,2,743820.1999999997,2454,245,1,23,2533,62
Santa Catarina,202205,3,1275774.05,2592,263,8,42,2707,54
Santa Catarina,202205,4,725714.6500000005,1379,183,3,31,1423,51
Santa Catarina,202205,0,83048.4,164,75,0,3,164,9
Rio Grande do Sul,202205,3,1567726.4000000006,3659,422,7,55,3849,96
Rio Grande do Sul,202205,4,1188933.55,2043,308,7,48,2122,51
Mato Grosso do Sul,202205,1,91864.85,481,60,0,2,491,6
Mato Grosso do Sul,202205,2,146472.2,636,69,2,6,646,11
Mato Grosso do Sul,202205,3,470219.80000000005,811,71,0,14,847,28
Mato Grosso do Sul,202205,4,159130.49999999997,221,52,0,4,231,11
Mato Grosso do Sul,202205,0,6382.5,7,6,0,0,7,1
Mato Grosso,202205,1,68509.35,307,61,0,5,314,8
Mato Grosso,202205,2,165021.75,599,87,0,11,623,16
Mato Grosso,202205,3,343658.24999999994,624,99,3,21,660,23
Mato Grosso,202205,4,201602.30000000002,202,60,2,16,210,8
Mato Grosso,202205,0,2499.0,14,7,0,0,14,2
Goiás,202205,2,250979.30000000002,1033,154,0,5,1057,9
Goiás,202205,3,590251.4,1316,180,0,8,1379,21
Goiás,202205,4,837054.0999999996,1003,161,1,11,1081,83
Goiás,202205,0,77200.2,233,53,0,0,240,1
Goiás,202205,1,90111.25,483,110,0,0,494,5
Distrito Federal,202205,2,122612.65000000002,413,1,0,0,419,10
Distrito Federal,202205,3,362403.25,677,1,1,1,684,29
Distrito Federal,202205,4,117145.45000000001,134,1,0,1,134,5
Rondônia,202206,1,78294.25,254,42,0,0,261,1
Rondônia,202206,2,114020.1,369,43,0,1,376,6
Rondônia,202206,3,241497.75,450,45,0,1,462,8
Rondônia,202206,4,204603.04999999996,152,32,0,0,155,21
Rondônia,202206,0,2072.1,10,8,0,0,11,1
Acre,202206,1,13703.4,53,11,0,0,55,0
Acre,202206,3,100025.54999999999,142,17,0,4,145,5
Acre,202206,2,46098.15,80,12,0,0,83,5
Acre,202206,4,39960.850000000006,35,9,0,2,35,4
Acre,202206,0,159.5,2,2,0,0,2,0
Amazonas,202206,3,262589.55000000005,526,26,1,2,530,6
Amazonas,202206,1,24862.4,164,9,0,0,164,1
Amazonas,202206,2,159677.0,513,25,0,2,515,4
Amazonas,202206,4,152107.3,157,11,2,3,157,9
Amazonas,202206,0,2309.0,3,1,0,0,3,0
Roraima,202206,3,33699.0,64,7,0,0,64,4
Roraima,202206,1,3786.75,21,4,0,0,21,2
Roraima,202206,0,1400.0,1,1,0,0,1,0
Roraima,202206,2,23623.9,52,2,0,1,52,3
Roraima,202206,4,27267.15,24,3,0,0,25,3
Pará,202206,0,2908.15,4,4,0,0,4,0
Amapá,202206,0,31008.0,33,5,0,1,34,0
Amapá,202206,1,25337.15,37,5,0,1,37,9
Amapá,202206,2,27903.550000000003,35,5,0,0,36,0
Amapá,202206,4,8292.75,8,5,0,0,8,0
Tocantins,202206,3,208233.3,353,83,0,11,384,10
Tocantins,202206,2,71169.20000000001,280,72,1,1,287,6
Tocantins,202206,1,16950.35,83,27,0,0,85,4
Tocantins,202206,4,60322.9,70,26,0,1,71,0
Tocantins,202206,0,6487.950000000001,14,8,0,0,16,0
Maranhão,202206,1,103360.1,513,82,0,5,530,14
Maranhão,202206,2,324223.05000000005,813,115,0,5,856,16
Maranhão,202206,3,565442.3499999999,986,127,2,13,1016,31
Maranhão,202206,4,165214.9,164,41,2,7,167,5
Maranhão,202206,0,8048.0,25,14,0,0,26,0
Piauí,202206,1,108407.20000000001,405,103,0,1,415,16
Piauí,202206,3,427655.85,698,146,0,1,732,22
Piauí,202206,4,82815.3,96,40,0,1,96,5
Piauí,202206,0,3851.85,15,9,0,0,15,0
Ceará,202206,1,311613.25,1057,147,0,1,1097,31
Ceará,202206,2,833845.0500000003,2439,177,2,5,2489,49
Ceará,202206,3,1848393.2500000005,3081,180,0,11,3207,78
Ceará,202206,4,433735.30000000016,427,111,0,1,436,17
Ceará,202206,0,115620.15,205,66,0,0,216,11
Rio Grande do Norte,202206,3,555310.25,927,133,0,14,953,41
Rio Grande do Norte,202206,4,147168.69999999998,125,44,0,4,128,3
Paraíba,202206,1,108903.5,491,125,0,2,499,24
Paraíba,202206,2,366770.65,1157,178,0,6,1196,44
Paraíba,202206,3,634022.35,1164,183,2,19,1208,82
Paraíba,202206,4,199269.39999999994,195,70,1,7,199,16
Paraíba,202206,0,1673.25,5,4,0,0,5,0
Pernambuco,202206,0,110234.15000000001,218,64,0,6,220,1
Pernambuco,202206,1,260366.64999999997,965,134,0,4,979,15
Pernambuco,202206,2,1287072.55,3415,175,0,26,3505,78
Pernambuco,202206,3,1448487.000000001,2470,173,1,29,2559,66
Alagoas,202206,2,238003.95,672,87,1,10,688,15
Alagoas,202206,3,547416.9499999997,964,93,2,22,991,29
Alagoas,202206,4,166023.55,125,37,1,7,126,8
Alagoas,202206,0,9882.75,14,8,0,0,15,0
Alagoas,202206,1,61935.45,299,60,0,1,302,5
Sergipe,202206,3,250796.45,344,55,0,9,355,17
Sergipe,202206,0,15929.0,5,4,0,1,6,2
Sergipe,202206,1,42692.1,119,35,0,0,125,3
Sergipe,202206,2,111887.15000000001,192,45,0,5,200,10
Sergipe,202206,4,61821.6,53,18,1,4,54,1
Bahia,202206,1,363014.9,1607,280,0,4,1638,46
Bahia,202206,2,881852.0,2880,343,1,15,2942,47
Bahia,202206,3,1816755.3,3042,358,1,37,3161,100
Bahia,202206,4,563777.3000000002,542,190,3,15,549,20
Bahia,202206,0,28472.0,54,23,0,0,54,7
Minas Gerais,202206,1,976747.2999999999,4064,584,0,18,4156,95
Minas Gerais,202206,2,2387649.5,6859,703,1,37,7042,148
Minas Gerais,202206,3,3280653.199999999,5934,709,8,79,6145,176
Minas Gerais,202206,4,1312588.0999999999,1579,394,3,43,1608,71
Minas Gerais,202206,0,275884.7,532,155,0,5,548,28
Espírito Santo,202206,0,37109.75,65,30,0,0,66,4
Espírito Santo,202206,1,197018.8,897,73,0,4,919,15
Espírito Santo,202206,2,483813.19999999984,1264,76,1,14,1305,38
Espírito Santo,202206,3,755451.2499999998,1352,78,0,20,1400,31
Espírito Santo,202206,4,278412.0,263,56,2,12,267,13
Rio de Janeiro,202206,1,500410.55,1827,81,1,8,1850,55
Rio de Janeiro,202206,2,1523915.2000000002,4106,87,0,12,4152,79
Rio de Janeiro,202206,3,3193254.1499999994,5705,85,5,23,5799,126
Rio de Janeiro,202206,4,817810.2000000001,862,69,2,13,872,24
São Paulo,202206,1,1652644.6500000004,7367,542,4,40,7495,163
São Paulo,202206,2,3869008.4499999993,12237,569,6,83,12483,268
São Paulo,202206,3,5997653.650000001,11320,569,13,159,11653,311
São Paulo,202206,4,2807112.049999999,3913,430,8,107,4024,186
São Paulo,202206,0,535064.35,1601,185,2,12,1621,32
Paraná,202206,3,2284805.650000001,4501,363,3,42,4724,125
Paraná,202206,4,1138448.4500000002,1707,268,5,25,1798,54
Paraná,202206,1,513889.64999999997,2065,298,1,12,2133,51
Santa Catarina,202206,1,428422.09999999986,2220,226,1,12,2259,60
Santa Catarina,202206,2,732857.9500000001,2409,243,0,25,2476,64
Santa Catarina,202206,3,1334613.7,2560,261,2,35,2658,76
Santa Catarina,202206,4,739407.9500000003,1331,174,0,30,1375,43
Santa Catarina,202206,0,94363.49999999999,159,74,0,3,163,9
Rio Grande do Sul,202206,1,1315500.75,5076,410,0,20,5158,146
Rio Grande do Sul,202206,2,1570550.349999999,4719,432,2,41,4804,118
Rio Grande do Sul,202206,0,143926.3,493,122,0,2,495,15
Mato Grosso do Sul,202206,1,108316.35,461,60,0,2,472,3
Mato Grosso do Sul,202206,2,167237.6,631,68,0,5,645,17
Mato Grosso do Sul,202206,3,400716.74999999994,810,69,0,14,837,14
Mato Grosso do Sul,202206,4,161999.8,220,52,1,4,229,10
Mato Grosso do Sul,202206,0,6462.25,8,7,0,0,8,2
Mato Grosso,202206,1,60710.25,311,62,0,5,322,6
Mato Grosso,202206,2,161113.0,610,86,0,12,634,19
Mato Grosso,202206,3,315541.3,614,97,3,20,645,22
Mato Grosso,202206,0,3378.75,15,8,0,0,15,0
Mato Grosso,202206,4,164008.40000000002,190,60,3,15,198,7
Goiás,202206,1,91246.8,458,104,0,0,462,9
Goiás,202206,2,263273.15,967,151,0,5,978,17
Goiás,202206,3,556091.6499999999,1225,177,1,8,1267,20
Goiás,202206,4,975487.4999999998,968,164,2,11,1016,79
Goiás,202206,0,73518.95,219,48,0,0,226,1
Distrito Federal,202206,0,2339.5,10,1,0,0,10,0
Distrito Federal,202206,1,45053.49999999999,216,1,0,0,220,6
Distrito Federal,202206,2,108408.65000000001,417,1,0,0,419,14
Distrito Federal,202206,3,434114.5499999998,714,1,1,1,722,61
Rondônia,202207,1,49702.25,251,42,0,0,256,4
Rondônia,202207,2,126524.94999999998,376,44,0,0,386,4
Rondônia,202207,3,240031.0,462,46,0,1,480,7
Rondônia,202207,4,176234.94999999995,162,34,0,0,167,15
Rondônia,202207,0,9676.1,11,9,0,0,12,1
Acre,202207,1,8291.15,52,11,0,0,53,1
Acre,202207,3,92969.9,150,17,1,3,151,10
Acre,202207,2,43843.049999999996,81,13,0,0,85,0
Acre,202207,4,36192.1,34,9,0,2,34,1
Acre,202207,0,159.5,2,2,0,0,2,0
Amazonas,202207,3,278452.05,456,26,0,2,459,31
Amazonas,202207,1,33881.25,144,9,0,0,144,1
Amazonas,202207,4,153438.75,146,10,0,2,147,9
Amazonas,202207,2,170946.45,455,24,0,2,460,23
Amazonas,202207,0,483.5,1,1,0,0,1,0
Roraima,202207,1,5524.25,23,6,0,0,23,2
Roraima,202207,0,79.75,1,1,0,0,1,0
Roraima,202207,2,21579.8,51,4,0,1,52,5
Roraima,202207,3,64895.3,73,7,0,0,74,4
Roraima,202207,4,29354.25,36,3,0,0,36,1
Amapá,202207,0,22051.95,32,5,0,1,35,0
Amapá,202207,1,33540.3,40,5,0,1,40,4
Amapá,202207,2,14662.0,35,5,0,0,35,0
Amapá,202207,4,21660.25,11,5,0,1,13,2
Tocantins,202207,3,185479.55000000002,363,83,1,11,398,6
Tocantins,202207,2,81293.04999999999,294,73,0,0,300,6
Tocantins,202207,1,32429.0,89,26,0,0,92,4
Tocantins,202207,4,69701.85,74,26,0,1,76,3
Tocantins,202207,0,11492.95,15,8,0,0,17,0
Maranhão,202207,1,112567.35,522,87,1,5,544,9
Maranhão,202207,2,275058.80000000005,821,115,0,6,859,24
Maranhão,202207,3,586187.1499999998,1044,129,1,13,1092,38
Maranhão,202207,4,175251.29999999996,176,45,0,7,180,12
Maranhão,202207,0,10347.15,26,12,0,0,26,1
Piauí,202207,1,74400.79999999999,404,101,0,1,411,6
Piauí,202207,3,428132.25,728,151,0,1,752,28
Piauí,202207,2,236853.15000000005,954,155,0,1,972,17
Piauí,202207,4,91508.35,96,42,0,1,97,6
Piauí,202207,0,13834.75,15,8,0,0,15,1
Ceará,202207,1,306481.8,1109,146,0,1,1155,33
Ceará,202207,2,824881.8000000002,2490,177,0,3,2552,54
Ceará,202207,3,1757628.5500000003,3279,180,0,13,3445,110
Ceará,202207,0,104289.5,230,68,0,0,244,21
Ceará,202207,4,429918.3500000002,449,110,0,2,463,17
Rio Grande do Norte,202207,3,540721.3,959,137,2,14,995,20
Rio Grande do Norte,202207,4,143844.75,141,48,1,5,148,7
Paraíba,202207,1,82466.20000000001,485,119,0,1,491,17
Paraíba,202207,2,393319.4999999999,1195,180,1,7,1242,47
Paraíba,202207,3,671253.4500000001,1183,186,1,17,1233,42
Paraíba,202207,4,228401.24999999994,211,79,0,7,222,13
Paraíba,202207,0,1673.25,5,4,0,0,5,0
Pernambuco,202207,0,121599.8,219,64,0,6,226,1
Pernambuco,202207,1,309528.14999999997,996,135,0,4,1019,14
Pernambuco,202207,2,1256459.25,3541,176,3,26,3648,74
Pernambuco,202207,3,1404511.050000001,2551,173,5,30,2656,59
Alagoas,202207,2,235128.59999999998,714,89,1,10,738,15
Alagoas,202207,3,534330.1499999998,1014,93,3,23,1065,30
Alagoas,202207,4,175865.44999999995,145,41,0,8,147,10
Alagoas,202207,0,9882.75,15,9,0,0,15,1
Alagoas,202207,1,85302.75,304,61,0,1,312,7
Sergipe,202207,3,325838.9,476,59,0,7,496,20
Sergipe,202207,4,82114.5,79,26,2,4,80,4
Sergipe,202207,0,10676.25,7,5,1,1,8,1
Sergipe,202207,1,56310.1,163,39,0,0,169,8
Sergipe,202207,2,135555.7,280,55,0,6,292,10
Bahia,202207,1,443954.05000000005,1609,278,1,4,1681,37
Bahia,202207,2,841553.4500000002,2918,339,2,16,3020,56
Bahia,202207,3,1894830.7500000002,3135,361,6,45,3324,94
Bahia,202207,4,571127.2000000002,556,191,2,13,575,16
Bahia,202207,0,37811.5,49,22,0,0,51,5
Minas Gerais,202207,1,1009933.9999999998,4208,593,0,16,4338,89
Minas Gerais,202207,2,2355899.899999999,7090,711,4,41,7333,128
Minas Gerais,202207,3,3389440.549999998,6217,713,2,78,6500,167
Minas Gerais,202207,4,1375708.4999999998,1621,402,4,47,1679,75
Minas Gerais,202207,0,284350.25,566,165,1,4,580,28
Espírito Santo,202207,0,44275.5,64,28,0,0,64,6
Espírito Santo,202207,1,208973.8,897,70,0,5,919,20
Rio de Janeiro,202207,0,142841.15,312,48,0,0,313,17
Rio de Janeiro,202207,1,446703.05,1717,87,0,7,1739,32
Rio de Janeiro,202207,2,1524917.7000000004,4053,91,3,13,4101,93
Rio de Janeiro,202207,3,3297509.8499999996,5510,90,3,26,5612,131
Rio de Janeiro,202207,4,740477.9500000002,809,72,4,13,816,35
São Paulo,202207,1,1834894.4000000004,7951,543,4,37,8113,183
São Paulo,202207,2,4270054.000000002,13209,572,10,84,13543,293
São Paulo,202207,3,6431126.15,12198,574,25,167,12647,353
São Paulo,202207,4,3024422.649999999,4246,439,10,112,4393,198
São Paulo,202207,0,590494.2499999999,1715,194,0,13,1747,32
Paraná,202207,3,2156837.8000000007,4595,364,2,42,4823,94
Paraná,202207,1,476158.1,2098,302,1,12,2158,46
Paraná,202207,2,1123006.0,3766,358,2,28,3873,70
Paraná,202207,0,139783.75,385,70,0,2,390,4
Santa Catarina,202207,1,540049.1499999999,2296,224,0,12,2354,47
Santa Catarina,202207,2,809513.2,2475,246,4,25,2553,45
Santa Catarina,202207,3,1363519.65,2653,259,3,38,2764,68
Santa Catarina,202207,4,813657.7500000005,1405,177,5,31,1459,41
Santa Catarina,202207,0,83489.04999999999,167,73,0,3,173,6
Rio Grande do Sul,202207,2,1634715.6999999993,4849,429,3,43,5000,105
Rio Grande do Sul,202207,3,1691428.7000000002,3629,419,4,50,3748,95
Rio Grande do Sul,202207,4,1136922.8500000006,1946,306,7,44,2002,50
Mato Grosso do Sul,202207,1,94641.05,463,60,0,2,473,7
Mato Grosso do Sul,202207,2,161807.25,635,67,0,5,645,14
Mato Grosso do Sul,202207,3,433320.6,834,70,1,13,866,29
Mato Grosso do Sul,202207,4,185214.54999999996,231,52,1,4,243,11
Mato Grosso do Sul,202207,0,1392.35,9,8,0,0,9,1
Mato Grosso,202207,1,65584.1,325,63,0,6,336,10
Mato Grosso,202207,2,182627.7,619,87,1,12,642,18
Mato Grosso,202207,3,332293.75000000006,633,102,2,20,664,22
Mato Grosso,202207,0,4858.5,16,8,0,0,16,1
Mato Grosso,202207,4,180193.55000000002,204,61,0,12,210,8
Goiás,202207,1,114617.15000000001,470,106,0,0,476,10
Goiás,202207,2,278293.89999999997,1008,152,0,5,1030,11
Goiás,202207,3,536879.1,1277,179,1,8,1325,16
Goiás,202207,4,1040277.6999999996,1078,163,2,10,1159,88
Goiás,202207,0,65704.35,229,53,0,0,238,0
Distrito Federal,202207,3,454836.49999999977,869,1,0,1,876,50
Distrito Federal,202207,4,148830.60000000003,167,1,0,1,169,15
Rondônia,202208,1,82840.25,259,42,0,0,268,4
Rondônia,202208,2,110462.54999999999,385,44,0,1,395,3
Rondônia,202208,3,272769.44999999995,481,46,0,1,502,5
Rondônia,202208,4,245703.59999999995,185,35,0,0,197,20
Rondônia,202208,0,9676.1,11,9,0,0,12,1
Acre,202208,1,19195.4,54,11,0,0,57,1
Acre,202208,3,85946.5,150,17,1,4,153,2
Acre,202208,2,20296.550000000003,85,13,0,0,88,2
Acre,202208,4,46115.6,42,11,0,2,42,8
Acre,202208,0,159.5,2,2,0,0,2,0
Amazonas,202208,3,251110.4,497,30,0,1,510,6
Amazonas,202208,1,45600.9,149,9,0,0,152,4
Amazonas,202208,2,147819.65,457,26,1,2,465,2
Amazonas,202208,4,129088.1,151,12,1,2,151,5
Amazonas,202208,0,0.0,1,1,0,0,1,0
Roraima,202208,3,54861.450000000004,76,8,0,0,76,8
Roraima,202208,1,11521.25,19,5,0,0,19,0
Roraima,202208,0,12047.25,3,1,0,0,5,2
Roraima,202208,2,42566.4,54,5,0,1,55,6
Roraima,202208,4,37865.55000000001,32,4,0,0,33,2
Pará,202208,1,107720.10000000002,265,51,0,0,277,12
Pará,202208,2,413958.19999999995,787,98,0,3,817,22
Pará,202208,3,748613.65,1188,120,0,2,1227,32
Pará,202208,4,121529.45000000001,170,54,0,2,173,15
Amapá,202208,1,47860.55,60,7,0,2,60,19
Amapá,202208,2,27517.15,42,6,0,1,42,0
Amapá,202208,4,16556.25,12,5,0,1,13,1
Amapá,202208,3,17329.05,19,5,0,0,20,0
Amapá,202208,0,19731.7,32,4,0,1,36,1
Tocantins,202208,3,224304.85,369,86,1,11,407,14
Tocantins,202208,2,112234.30000000002,305,75,0,0,319,9
Tocantins,202208,1,27599.6,87,28,0,0,91,2
Tocantins,202208,4,59762.600000000006,79,28,0,1,83,5
Tocantins,202208,0,6004.35,15,9,0,0,17,1
Maranhão,202208,1,123865.6,529,84,0,4,548,17
Maranhão,202208,2,299443.45000000007,812,113,2,6,854,23
Maranhão,202208,3,645461.4499999998,1020,116,2,14,1066,42
Maranhão,202208,4,174571.09999999998,168,42,1,7,172,8
Maranhão,202208,0,8329.0,24,12,0,0,24,0
Piauí,202208,1,71323.5,414,103,0,1,418,11
Piauí,202208,3,444490.0499999999,749,156,1,1,773,33
Piauí,202208,2,266990.30000000005,962,157,0,1,983,15
Piauí,202208,4,92361.7,94,42,0,1,94,1
Piauí,202208,0,13755.0,14,8,0,0,14,1
Ceará,202208,1,280330.94999999995,1102,143,0,1,1143,31
Ceará,202208,2,760217.0500000002,2480,178,0,3,2553,39
Ceará,202208,3,1892771.9000000001,3360,179,3,14,3541,134
Ceará,202208,0,141097.65,241,70,0,0,255,14
Ceará,202208,4,417888.4000000002,447,111,0,2,461,18
Rio Grande do Norte,202208,1,121608.19999999998,636,112,0,0,652,13
Rio Grande do Norte,202208,2,618494.2,1429,148,0,10,1505,48
Rio Grande do Norte,202208,3,606824.6,997,134,1,12,1040,33
Rio Grande do Norte,202208,0,57637.25,32,15,0,0,33,8
Rio Grande do Norte,202208,4,139713.69999999998,144,49,0,5,148,10
Paraíba,202208,1,87607.35,531,128,0,1,540,22
Paraíba,202208,2,402879.6500000001,1248,183,0,7,1299,33
Paraíba,202208,3,657665.55,1228,188,1,16,1282,41
Paraíba,202208,4,255748.54999999993,221,79,3,8,231,13
Paraíba,202208,0,1673.25,5,4,0,0,5,0
Pernambuco,202208,0,109872.55,220,64,0,6,223,3
Pernambuco,202208,1,327958.69999999995,1003,138,0,4,1030,20
Pernambuco,202208,2,1426923.2499999998,3589,176,1,26,3728,87
Pernambuco,202208,3,1362405.6000000006,2551,171,6,29,2674,76
Alagoas,202208,2,264264.5,740,90,3,9,765,19
Alagoas,202208,3,601072.6999999998,1058,94,3,24,1111,38
Alagoas,202208,4,197985.14999999994,151,43,1,8,162,5
Alagoas,202208,0,2578.75,15,8,0,0,15,0
Alagoas,202208,1,86577.5,309,61,0,1,319,8
Sergipe,202208,1,31863.85,204,42,0,0,207,4
Sergipe,202208,3,364607.0,602,64,1,8,619,25
Sergipe,202208,0,4711.5,8,5,0,0,8,0
Sergipe,202208,2,142421.85,340,55,0,5,352,13
Sergipe,202208,4,94707.09999999999,91,30,0,3,91,2
Bahia,202208,1,411983.25000000006,1643,279,0,3,1708,44
Bahia,202208,2,1033115.1500000003,2981,342,1,16,3110,61
Bahia,202208,3,1979084.95,3282,365,2,41,3479,106
Bahia,202208,4,637823.9500000003,584,192,1,13,613,32
Bahia,202208,0,44526.25,55,24,0,0,58,7
Minas Gerais,202208,1,992246.3499999999,4251,599,1,17,4385,99
Minas Gerais,202208,2,2366196.8499999996,7169,712,1,39,7392,168
Minas Gerais,202208,3,3553153.949999999,6326,710,8,77,6630,176
Minas Gerais,202208,4,1429676.2999999993,1644,413,4,46,1700,61
Minas Gerais,202208,0,280199.44999999995,570,164,0,4,588,26
Espírito Santo,202208,0,46294.5,67,32,0,0,68,6
Espírito Santo,202208,1,242627.65,924,72,1,6,947,17
Rio de Janeiro,202208,0,111058.45,330,45,0,0,335,15
Rio de Janeiro,202208,1,467003.1,1769,87,1,6,1798,70
Rio de Janeiro,202208,2,1531834.5500000003,4144,91,2,12,4195,144
Rio de Janeiro,202208,3,3278223.499999999,5556,91,3,28,5676,166
Rio de Janeiro,202208,4,762817.55,833,71,4,14,840,55
São Paulo,202208,1,1931326.3500000006,8174,547,5,37,8344,222
São Paulo,202208,2,4654659.450000001,13589,571,12,83,13993,321
São Paulo,202208,3,6527840.899999999,12571,579,20,163,13049,395
São Paulo,202208,4,3248880.499999999,4422,443,14,115,4603,180
São Paulo,202208,0,595358.5000000001,1756,188,3,13,1795,31
Paraná,202208,3,2372932.850000002,4660,366,4,43,4921,99
Paraná,202208,4,1192244.8999999997,1781,268,3,22,1906,63
Paraná,202208,1,577334.1999999998,2118,304,0,12,2201,49
Paraná,202208,2,1382894.5,3802,358,3,28,3941,79
Paraná,202208,0,148088.2,385,70,2,2,391,6
Santa Catarina,202208,1,559874.7999999999,2300,224,1,12,2362,56
Santa Catarina,202208,2,731622.1499999999,2501,250,0,22,2562,76
Santa Catarina,202208,3,1386544.5999999994,2716,260,1,38,2832,88
Santa Catarina,202208,4,750266.9500000004,1420,179,5,30,1471,51
Santa Catarina,202208,0,67232.40000000001,160,73,0,3,163,5
Rio Grande do Sul,202208,2,1580613.899999999,4920,433,4,41,5022,138
Rio Grande do Sul,202208,0,151207.9,511,129,1,1,514,12
Rio Grande do Sul,202208,1,1454282.3999999997,5342,414,0,20,5452,143
Mato Grosso do Sul,202208,2,215170.15,657,68,0,5,677,12
Mato Grosso do Sul,202208,3,469979.39999999997,840,70,2,14,880,27
Mato Grosso do Sul,202208,4,183117.24999999994,235,51,0,3,244,5
Mato Grosso,202208,1,67357.20000000001,327,66,1,6,342,7
Mato Grosso,202208,2,198026.95,635,87,1,12,664,23
Mato Grosso,202208,3,325728.95000000007,644,105,2,22,681,26
Mato Grosso,202208,0,4938.25,17,8,0,0,17,1
Mato Grosso,202208,4,181918.85,202,60,4,13,209,9
Goiás,202208,1,91280.95,484,107,0,0,490,9
Goiás,202208,2,300350.39999999997,1033,152,0,5,1068,11
Goiás,202208,3,530787.4999999998,1301,179,0,9,1361,10
Goiás,202208,4,1054546.9,1132,161,0,11,1212,74
Goiás,202208,0,67319.40000000001,237,55,0,0,237,4
Distrito Federal,202208,0,8482.75,14,1,0,0,14,1
Distrito Federal,202208,1,45873.74999999999,324,1,0,0,328,9
Distrito Federal,202208,2,140946.0,560,1,0,1,564,16
Distrito Federal,202208,3,559986.1999999997,984,1,1,1,1001,44
Distrito Federal,202208,4,169925.3,190,1,1,1,194,12
Rondônia,202209,1,51165.15,243,41,0,0,246,2
Rondônia,202209,2,102589.75,375,44,0,1,383,5
Rondônia,202209,3,241133.05,454,44,0,1,467,8
Rondônia,202209,4,252356.99999999994,194,37,0,0,202,24
Rondônia,202209,0,21484.1,13,8,0,0,14,3
Acre,202209,3,93738.90000000001,144,17,1,3,148,3
Acre,202209,1,8688.65,49,9,0,0,49,3
Acre,202209,2,37290.74999999999,83,12,0,0,86,1
Acre,202209,4,46569.950000000004,43,11,0,2,43,4
Acre,202209,0,6063.5,3,2,0,0,3,1
Amazonas,202209,3,377862.25,528,30,0,1,545,18
Amazonas,202209,1,36097.0,144,9,0,0,145,1
Amazonas,202209,2,175662.35,478,24,0,2,483,21
Amazonas,202209,4,170109.65,158,9,0,1,160,6
Amazonas,202209,0,643.0,3,1,0,0,3,0
Roraima,202209,3,65508.4,66,6,0,0,66,4
Roraima,202209,0,79.75,2,1,0,0,2,0
Roraima,202209,1,15275.75,19,2,0,0,19,1
Roraima,202209,2,25000.6,51,4,1,1,51,2
Roraima,202209,4,29368.050000000003,26,4,0,0,27,3
Pará,202209,4,138409.05000000002,166,54,0,2,171,10
Amapá,202209,0,9073.35,23,4,0,0,23,0
Amapá,202209,1,45236.3,65,6,0,2,65,8
Amapá,202209,2,28170.65,41,4,0,1,42,0
Amapá,202209,4,7132.0,9,2,0,1,10,0
Amapá,202209,3,10255.3,17,5,0,1,17,0
Tocantins,202209,3,209308.84999999998,345,87,2,10,366,3
Tocantins,202209,2,85857.75,275,72,0,0,283,4
Tocantins,202209,1,19640.25,86,29,0,0,87,4
Tocantins,202209,4,57114.85,73,28,1,1,73,2
Tocantins,202209,0,11396.6,16,9,0,0,18,1
Maranhão,202209,1,106618.20000000001,519,85,1,4,536,15
Maranhão,202209,2,328909.6000000001,779,110,1,5,831,25
Maranhão,202209,3,572337.2499999998,956,118,4,14,999,31
Maranhão,202209,4,167436.3,156,43,1,8,160,4
Maranhão,202209,0,10034.25,23,13,0,0,23,1
Piauí,202209,1,75759.75,405,106,0,1,413,5
Piauí,202209,3,409347.99999999994,763,156,0,0,781,24
Piauí,202209,2,209766.35000000003,957,158,0,1,970,21
Piauí,202209,4,88157.54999999999,94,44,0,1,97,8
Piauí,202209,0,5773.6,13,8,0,0,13,0
Ceará,202209,1,257751.75000000003,1128,143,0,1,1167,51
Ceará,202209,2,828530.0000000001,2443,176,0,3,2521,48
Ceará,202209,3,2059767.9000000001,3321,180,1,10,3485,131
